,/JS,/OpenAction,/AcroForm,/Annot,/Length,/Filter,/FlateDecode,/XObject,/CreationDate,/Author,subject,/ModDate,Script,sys,exe,http,filepath,ascii,unescape,temptmp,eval,replace,fromCharCode,getAnnots,ip,xref_size,trailer_size,file_size,nof_stream,class
file_882,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07281660862287737,0.875,1.0
file_884,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07666099727329177,0.875,1.0
file_885,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03367619664695878,1.0,1.0
file_886,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03592775573013688,1.0,1.0
file_888,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08319969763235334,0.75,1.0
file_895,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03448610998623148,1.0,1.0
file_897,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.13246402634918067,0.375,0.0
file_900,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08056477956858617,0.875,1.0
file_902,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.15140519964363813,0.375,0.0
file_904,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08228179584784429,0.875,1.0
file_905,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08415539537269512,0.75,1.0
file_907,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.11842012904619206,0.5,0.0
file_909,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.11304230447342135,0.5,0.0
file_912,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08510029426851327,0.75,1.0
file_914,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08143948597500067,0.875,1.0
file_917,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08609918738694962,0.875,1.0
file_920,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.1301962689992171,0.5,0.0
file_924,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.4,,,,,0.0,0.0,0.0,0.4,0.5,0.12404092762074459,0.375,0.0
file_925,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03546340541562053,1.0,1.0
file_929,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0810237304608407,0.875,1.0
file_932,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08372344159174969,0.875,1.0
file_933,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03442671634135148,1.0,1.0
file_936,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08755703139764047,0.875,1.0
file_937,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.1335601090683297,0.5,0.0
file_939,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03414054696147513,1.0,1.0
file_944,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08431197861828785,0.75,1.0
file_946,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.1353581166815151,0.375,0.0
file_947,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03502065279015146,0.875,1.0
file_951,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03491806376717692,0.875,1.0
file_952,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.033784185092195135,1.0,1.0
file_953,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03348721686779515,1.0,1.0
file_956,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0339245700710024,0.875,1.0
file_958,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034372722118733295,0.875,1.0
file_960,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.035069247590507814,1.0,1.0
file_961,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.4,,,,,0.0,0.0,0.0,0.4,0.5,0.16832698901217572,0.25,0.0
file_962,0.6666666666666666,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.2,,,,,0.0,0.0,0.0,0.23333333333333334,0.0,0.024648362625199104,0.0,1.0
file_964,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08252476984962609,0.75,1.0
file_967,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08512189195756055,0.75,1.0
file_968,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03386517642612241,1.0,1.0
file_971,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07302178666882644,0.875,1.0
file_972,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03586296266299506,1.0,1.0
file_975,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0782052320401717,0.875,1.0
file_978,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07769228692529899,0.875,1.0
file_979,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07749790772387356,0.875,1.0
file_980,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08426878324019331,0.875,1.0
file_986,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034550903053373286,1.0,1.0
file_988,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03342242380065333,1.0,1.0
file_990,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08261116060581519,0.875,1.0
file_991,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.12876542209983532,0.5,0.0
file_994,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.14132447828082395,0.5,0.0
file_1000,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03518803488026781,0.875,1.0
file_1002,0.6666666666666666,1.0,,0.0,,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,0.3333333333333333,0.2,,,,,0.0,0.0,0.0,0.26666666666666666,0.0,0.007229826408574283,0.125,1.0
file_1003,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0735509300504846,0.875,1.0
file_1008,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0762236440700845,0.875,1.0
file_1010,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.033789584514456954,1.0,1.0
file_1012,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03396776544909695,1.0,1.0
file_1013,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.06947436624281202,0.875,1.0
file_1021,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07412326881023731,0.875,1.0
file_1022,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,1.0,0.375,0.0
file_1025,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034615696120515106,0.875,1.0
file_1029,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03561458923895144,1.0,1.0
file_1031,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.1442185686131584,0.375,0.0
file_1032,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034016360249453315,1.0,1.0
file_1036,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07990605005264437,0.875,1.0
file_1039,0.6666666666666666,1.0,,0.0,,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,0.3333333333333333,0.2,,,,,0.0,0.0,0.0,0.3,0.0,0.026041413568748145,0.125,1.0
file_1041,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.1330525633757188,0.5,0.0
file_1043,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07827542452957534,0.875,1.0
file_1044,0.6666666666666666,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.2,,,,,0.0,0.0,0.0,0.23333333333333334,0.0,0.02426500364461003,0.0,1.0
file_1051,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07983585756324074,0.875,1.0
file_1053,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08513269080208419,0.875,1.0
file_1054,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.17452012634648095,0.5,0.0
file_1056,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07365351907345914,0.875,1.0
file_1064,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08370184390270241,0.875,1.0
file_1065,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07245484733133556,0.875,1.0
file_1071,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0760400637131827,0.875,1.0
file_1072,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07398828325369186,0.875,1.0
file_1073,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.1386949596393186,0.5,0.0
file_1074,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.13726411273993686,0.375,0.0
file_1075,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.11282092816068681,0.375,0.0
file_1079,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0338327798925515,1.0,1.0
file_1089,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08430117977376421,0.875,1.0
file_1090,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.12333360330444643,0.5,0.0
file_1091,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07227666639669555,0.875,1.0
file_1092,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08376123754758243,0.875,1.0
file_1094,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07421505898868822,0.875,1.0
file_1096,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07396128614238277,0.875,1.0
file_1097,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.1638886639129613,0.5,0.0
file_1098,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07910153613563349,0.875,1.0
file_1099,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08175805188844794,0.875,1.0
file_1102,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0753219405523609,0.875,1.0
file_1103,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.1332307443103588,0.5,0.0
file_1104,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08226559758105884,0.875,1.0
file_1105,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07294619475716099,0.875,1.0
file_1106,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03663508004643504,0.875,1.0
file_1107,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08254636753867337,0.875,1.0
file_1110,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07565130531033179,0.875,1.0
file_1111,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.12512081207310818,0.5,0.0
file_1112,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.11226478766771958,0.5,0.0
file_1114,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03395696660457331,0.875,1.0
file_1116,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07306498204692098,0.875,1.0
file_1118,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034291730784806025,0.875,1.0
file_1120,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03423233713992603,1.0,1.0
file_1121,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.1382144110580168,0.5,0.0
file_1124,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08119651197321888,0.875,1.0
file_1126,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03379498393671877,1.0,1.0
file_1131,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03388137469290786,1.0,1.0
file_1141,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08668772441348777,0.75,1.0
file_1147,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.036235522799060504,1.0,1.0
file_1149,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.0,0.0,0.03426473367349694,0.875,1.0
file_1157,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03520963256931509,0.875,1.0
